formula,material_id,band_gap,efermi,energy_above_hull,database_IDs,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
Ca(Al2Cu)4,mp-10877,0.0,7.53122554,0.0,icsd-57539,"{20: 1, 13: 8, 29: 4}","[13, 20, 29]",138201294,Ca1Al8Cu4
Ca2Al3H3O8,mp-1198782,4.488300000000001,5.8542518,0.0,icsd-245369,"{20: 2, 13: 3, 1: 3, 8: 8}","[1, 8, 13, 20]",1388133202,Ca2Al3H3O8
CaAl9Co2,mp-11350,0.0,6.63072727,0.0,icsd-57535,"{20: 1, 13: 9, 27: 2}","[13, 20, 27]",139201272,Ca1Al9Co2
CaAl9Ni,mp-3479,0.0,6.85323088,0.0,icsd-63626,"{20: 1, 13: 9, 28: 1}","[13, 20, 28]",139201281,Ca1Al9Ni1
Ca4SiP4,mp-1214132,1.1988000000000003,4.02486017,0.0,pf-38784,"{20: 4, 14: 1, 15: 4}","[14, 15, 20]",141154204,Ca4Si1P4
Ca2SiS4,mp-1194033,3.1115,5.03626924,0.0,icsd-619542,"{20: 2, 14: 1, 16: 4}","[14, 16, 20]",141164202,Ca2Si1S4
CaSi,mp-1563,0.0,4.91583017,0.0,icsd-190659,"{20: 1, 14: 1}","[14, 20]",141201,Ca1Si1
CaSiNi2,mp-10797,0.0,6.05297171,0.0,icsd-412411,"{20: 1, 14: 1, 28: 2}","[14, 20, 28]",141201282,Ca1Si1Ni2
CaZnSi,mp-16266,0.0,4.20188067,0.0,icsd-52791,"{20: 1, 30: 1, 14: 1}","[14, 20, 30]",141201301,Ca1Zn1Si1
SrCaSi,mp-7084,0.42239999999999966,3.08389273,0.0,icsd-172005,"{38: 1, 20: 1, 14: 1}","[14, 20, 38]",141201381,Sr1Ca1Si1
CaSiPd,mp-8842,0.0,5.11086412,0.0,icsd-69790,"{20: 1, 14: 1, 46: 1}","[14, 20, 46]",141201461,Ca1Si1Pd1
BaCaSi,mp-16253,0.1767000000000003,3.02787046,0.0,icsd-52682,"{56: 1, 20: 1, 14: 1}","[14, 20, 56]",141201561,Ba1Ca1Si1
CaSiPt,mp-4478,0.0,5.41119814,0.0,icsd-63555,"{20: 1, 14: 1, 78: 1}","[14, 20, 78]",141201781,Ca1Si1Pt1
