formula,material_id,band_gap,efermi,energy_above_hull,database_IDs,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
HoAlGe,mp-1077785,0.0,5.87111038,0.0,icsd-607952,"{67: 1, 13: 1, 32: 1}","[13, 32, 67]",131321671,Ho1Al1Ge1
ErAlGe,mp-1024985,0.0,5.96420077,0.0,icsd-607405,"{68: 1, 13: 1, 32: 1}","[13, 32, 68]",131321681,Er1Al1Ge1
TmAlGe,mp-1072024,0.0,5.83593681,0.0,icsd-608020,"{69: 1, 13: 1, 32: 1}","[13, 32, 69]",131321691,Tm1Al1Ge1
LuAlGe,mp-1025105,0.0,6.01221012,0.0,icsd-607970,"{71: 1, 13: 1, 32: 1}","[13, 32, 71]",131321711,Lu1Al1Ge1
Al13Fe4,mp-1202900,0.0,7.81146211,0.0,icsd-290494,"{13: 13, 26: 4}","[13, 26]",1313264,Al13Fe4
Ce2AlGe6,mp-1105912,0.0,7.25374353,0.0,icsd-606465,"{58: 2, 13: 1, 32: 6}","[13, 32, 58]",131326582,Ce2Al1Ge6
Gd2AlGe6,mp-1190055,0.0,5.35401285,0.0,icsd-607866,"{64: 2, 13: 1, 32: 6}","[13, 32, 64]",131326642,Gd2Al1Ge6
AlAs,mp-2172,1.5036999999999998,3.58128419,0.0,icsd-185081,"{13: 1, 33: 1}","[13, 33]",131331,Al1As1
AlAsPt5,mp-1025306,0.0,7.68686205,0.0,pf-18398,"{13: 1, 33: 1, 78: 5}","[13, 33, 78]",131331785,Al1As1Pt5
Cs3AlAs2,mp-582723,0.7389000000000001,1.99005803,0.0,icsd-300113,"{55: 3, 13: 1, 33: 2}","[13, 33, 55]",131332553,Cs3Al1As2
Sr3AlAs3,mp-1192533,0.9824000000000002,2.67577861,0.0,icsd-430165,"{38: 3, 13: 1, 33: 3}","[13, 33, 38]",131333383,Sr3Al1As3
Ba3AlAs3,mp-1192376,0.6837999999999997,2.55536507,0.0,icsd-430167,"{56: 3, 13: 1, 33: 3}","[13, 33, 56]",131333563,Ba3Al1As3
AlAgSe2,mp-14091,1.1351999999999998,2.18218391,0.0,icsd-604706,"{13: 1, 47: 1, 34: 2}","[13, 34, 47]",131342471,Al1Ag1Se2
AlTlSe2,mp-863762,1.7889999999999997,2.67023972,0.0,icsd-609323,"{13: 1, 81: 1, 34: 2}","[13, 34, 81]",131342811,Al1Tl1Se2
Al13Ru4,mp-17880,0.0,8.04999203,0.0,icsd-188006,"{13: 13, 44: 4}","[13, 44]",1313444,Al13Ru4
Al(Ag3Se2)3,mp-1214959,0.0,2.21505252,0.0,pf-30479,"{13: 1, 47: 9, 34: 6}","[13, 34, 47]",131346479,Al1Ag9Se6
AlBr3,mp-23288,4.0992,-1.98872775,0.0,icsd-39768,"{13: 1, 35: 3}","[13, 35]",131353,Al1Br3
RbAlBr4,mp-1209467,4.0935,2.57207017,0.0,pf-2681,"{37: 1, 13: 1, 35: 4}","[13, 35, 37]",131354371,Rb1Al1Br4
AlInBr4,mp-1214853,3.5627,3.17965656,0.0,pf-34115,"{13: 1, 49: 1, 35: 4}","[13, 35, 49]",131354491,Al1In1Br4
CsAlBr4,mp-29103,4.2876,-1.4996119,0.0,icsd-83435,"{55: 1, 13: 1, 35: 4}","[13, 35, 55]",131354551,Cs1Al1Br4
AlTlBr4,mp-567878,4.0998,-0.96628492,0.0,icsd-419829,"{13: 1, 81: 1, 35: 4}","[13, 35, 81]",131354811,Al1Tl1Br4
NbAlBr8,mp-1105368,1.5329,-1.31661452,0.0,icsd-430984,"{41: 1, 13: 1, 35: 8}","[13, 35, 41]",131358411,Nb1Al1Br8
Al13Os4,mp-567929,0.0,8.17096161,0.0,icsd-58110,"{13: 13, 76: 4}","[13, 76]",1313764,Al13Os4
Rb6AlSb3,mp-9698,0.2825,2.00238664,0.0,icsd-300217,"{37: 6, 13: 1, 51: 3}","[13, 37, 51]",131376513,Rb6Al1Sb3
Sr3AlSb3,mp-17667,0.5371000000000006,3.6357493,0.0,icsd-52652,"{38: 3, 13: 1, 51: 3}","[13, 38, 51]",131383513,Sr3Al1Sb3
YAl,mp-11228,0.0,4.33870841,0.0,icsd-247101,"{39: 1, 13: 1}","[13, 39]",131391,Y1Al1
YAlPd,mp-1095464,0.0,5.44615732,0.0,icsd-609063,"{39: 1, 13: 1, 46: 1}","[13, 39, 46]",131391461,Y1Al1Pd1
YAlPd2,mp-1078242,0.0,5.40988745,0.0,icsd-430934,"{39: 1, 13: 1, 46: 2}","[13, 39, 46]",131391462,Y1Al1Pd2
YAlPt,mp-1095478,0.0,6.07493397,0.0,icsd-609165,"{39: 1, 13: 1, 78: 1}","[13, 39, 78]",131391781,Y1Al1Pt1
YAlAu,mp-1102840,0.0,5.40276453,0.0,icsd-602610,"{39: 1, 13: 1, 79: 1}","[13, 39, 79]",131391791,Y1Al1Au1
Y2Al,mp-11230,0.0,4.10695126,0.0,icsd-58211,"{39: 2, 13: 1}","[13, 39]",131392,Y2Al1
ZrAlPd2,mp-541047,0.0,5.87335501,0.0,icsd-58122,"{40: 1, 13: 1, 46: 2}","[13, 40, 46]",131401462,Zr1Al1Pd2
ZrAlPt,mp-1080760,0.0,6.66110159,0.0,icsd-609169,"{40: 1, 13: 1, 78: 1}","[13, 40, 78]",131401781,Zr1Al1Pt1
Zr3Al,mp-1471,0.0,5.23592982,0.0,icsd-150660,"{40: 3, 13: 1}","[13, 40]",131403,Zr3Al1
Zr5AlSn3,mp-510321,0.0,6.62438247,0.0,icsd-106250,"{40: 5, 13: 1, 50: 3}","[13, 40, 50]",131405503,Zr5Al1Sn3
Zr5AlSb3,mp-1106245,0.0,7.28575718,0.0,icsd-609294,"{40: 5, 13: 1, 51: 3}","[13, 40, 51]",131405513,Zr5Al1Sb3
Zr5AlPb3,mp-1106219,0.0,6.48259138,0.0,icsd-604194,"{40: 5, 13: 1, 82: 3}","[13, 40, 82]",131405823,Zr5Al1Pb3
NbAlRu2,mp-11537,0.0,7.80245977,0.0,icsd-105524,"{41: 1, 13: 1, 44: 2}","[13, 41, 44]",131411442,Nb1Al1Ru2
Nb2Al,mp-18427,0.0,5.91002105,0.0,icsd-608680,"{41: 2, 13: 1}","[13, 41]",131412,Nb2Al1
Ca13Al14,mp-1193055,0.0,3.99140257,0.0,icsd-165239,"{20: 13, 13: 14}","[13, 20]",13142013,Ca13Al14
AlMo3,mp-259,0.0,8.18386744,0.0,icsd-608585,"{13: 1, 42: 3}","[13, 42]",131423,Al1Mo3
AlTc2,mp-1018166,0.0,9.15432907,0.0,icsd-609480,"{13: 1, 43: 2}","[13, 43]",131432,Al1Tc2
AlRu,mp-542569,0.0,9.20960075,0.0,icsd-58155,"{13: 1, 44: 1}","[13, 44]",131441,Al1Ru1
CeAlRu,mp-604008,0.0,8.18224346,0.0,icsd-160051,"{58: 1, 13: 1, 44: 1}","[13, 44, 58]",131441581,Ce1Al1Ru1
Ce2AlRu,mp-1190720,0.0,8.21365231,0.0,icsd-422577,"{58: 2, 13: 1, 44: 1}","[13, 44, 58]",131441582,Ce2Al1Ru1
Ce2AlRu2,mp-1078316,0.0,7.95332696,0.0,icsd-425601,"{58: 2, 13: 1, 44: 2}","[13, 44, 58]",131442582,Ce2Al1Ru2
AlRh,mp-364,0.0,9.12318297,0.0,icsd-58151,"{13: 1, 45: 1}","[13, 45]",131451,Al1Rh1
LaAlRh,mp-1211543,0.0,7.9932278,0.0,pf-7974,"{57: 1, 13: 1, 45: 1}","[13, 45, 57]",131451571,La1Al1Rh1
CeAlRh,mp-3344,0.0,7.80584293,0.0,icsd-55623,"{58: 1, 13: 1, 45: 1}","[13, 45, 58]",131451581,Ce1Al1Rh1
PrAlRh,mp-1209554,0.0,5.58107059,0.0,pf-18486,"{59: 1, 13: 1, 45: 1}","[13, 45, 59]",131451591,Pr1Al1Rh1
NdAlRh,mp-1209843,0.0,5.50570184,0.0,pf-6618,"{60: 1, 13: 1, 45: 1}","[13, 45, 60]",131451601,Nd1Al1Rh1
GdAlRh,mp-1212705,0.0,5.41523528,0.0,pf-17088,"{64: 1, 13: 1, 45: 1}","[13, 45, 64]",131451641,Gd1Al1Rh1
HoAlRh,mp-1212088,0.0,5.44996385,0.0,pf-27641,"{67: 1, 13: 1, 45: 1}","[13, 45, 67]",131451671,Ho1Al1Rh1
TmAlRh,mp-568685,0.0,5.55841732,0.0,icsd-55624,"{69: 1, 13: 1, 45: 1}","[13, 45, 69]",131451691,Tm1Al1Rh1
ThAlRh,mp-1080785,0.0,7.65508983,0.0,icsd-609217,"{90: 1, 13: 1, 45: 1}","[13, 45, 90]",131451901,Th1Al1Rh1
AlPd,mp-7189,0.0,7.02512488,0.0,icsd-609044,"{13: 1, 46: 1}","[13, 46]",131461,Al1Pd1
CeAlPd,mp-21158,0.0,7.36763992,0.0,icsd-156904,"{58: 1, 13: 1, 46: 1}","[13, 46, 58]",131461581,Ce1Al1Pd1
PrAlPd,mp-1080703,0.0,5.24293841,0.0,icsd-603265,"{59: 1, 13: 1, 46: 1}","[13, 46, 59]",131461591,Pr1Al1Pd1
NdAlPd,mp-976368,0.0,5.15838381,0.0,icsd-603266,"{60: 1, 13: 1, 46: 1}","[13, 46, 60]",131461601,Nd1Al1Pd1
SmAlPd,mp-1102212,0.0,5.25633594,0.0,icsd-609058,"{62: 1, 13: 1, 46: 1}","[13, 46, 62]",131461621,Sm1Al1Pd1
GdAlPd,mp-20058,0.0,5.07530486,0.0,icsd-240057,"{64: 1, 13: 1, 46: 1}","[13, 46, 64]",131461641,Gd1Al1Pd1
TbAlPd,mp-12722,0.0,5.47625336,0.0,icsd-609059,"{65: 1, 13: 1, 46: 1}","[13, 46, 65]",131461651,Tb1Al1Pd1
DyAlPd,mp-1103382,0.0,5.44240314,0.0,icsd-607333,"{66: 1, 13: 1, 46: 1}","[13, 46, 66]",131461661,Dy1Al1Pd1
HoAlPd,mp-1102737,0.0,5.38713318,0.0,icsd-608213,"{67: 1, 13: 1, 46: 1}","[13, 46, 67]",131461671,Ho1Al1Pd1
ErAlPd,mp-1102820,0.0,5.4135198,0.0,icsd-607432,"{68: 1, 13: 1, 46: 1}","[13, 46, 68]",131461681,Er1Al1Pd1
TmAlPd,mp-1095667,0.0,5.42882511,0.0,icsd-609062,"{69: 1, 13: 1, 46: 1}","[13, 46, 69]",131461691,Tm1Al1Pd1
LuAlPd,mp-973629,0.0,5.29373802,0.0,icsd-603268,"{71: 1, 13: 1, 46: 1}","[13, 46, 71]",131461711,Lu1Al1Pd1
ThAlPd,mp-1078527,0.0,7.17660022,0.0,icsd-609060,"{90: 1, 13: 1, 46: 1}","[13, 46, 90]",131461901,Th1Al1Pd1
AlPd2,mp-2824,0.0,6.17279053,0.0,icsd-58115,"{13: 1, 46: 2}","[13, 46]",131462,Al1Pd2
CeAlPd2,mp-1106138,0.0,6.69770006,0.0,icsd-604242,"{58: 1, 13: 1, 46: 2}","[13, 46, 58]",131462581,Ce1Al1Pd2
PrAlPd2,mp-1189783,0.0,5.18491922,0.0,icsd-604243,"{59: 1, 13: 1, 46: 2}","[13, 46, 59]",131462591,Pr1Al1Pd2
NdAlPd2,mp-1188755,0.0,5.15617047,0.0,icsd-604244,"{60: 1, 13: 1, 46: 2}","[13, 46, 60]",131462601,Nd1Al1Pd2
HfAlPd2,mp-16501,0.0,6.27432961,0.0,icsd-57906,"{72: 1, 13: 1, 46: 2}","[13, 46, 72]",131462721,Hf1Al1Pd2
AlPd5,mp-605663,0.0,4.66054003,0.0,icsd-245328,"{13: 1, 46: 5}","[13, 46]",131465,Al1Pd5
AlPd5I2,mp-27393,0.0,4.39125387,0.0,icsd-14164,"{13: 1, 46: 5, 53: 2}","[13, 46, 53]",131465532,Al1Pd5I2
AlAgTe2,mp-14092,1.0469000000000004,3.47746818,0.0,icsd-28746,"{13: 1, 47: 1, 52: 2}","[13, 47, 52]",131471522,Al1Ag1Te2
AlInI4,mp-571260,3.0259,1.06454268,0.0,icsd-418802,"{13: 1, 49: 1, 53: 4}","[13, 49, 53]",131491534,Al1In1I4
AlSb,mp-2624,1.2255000000000003,4.4349805,0.0,icsd-151218,"{13: 1, 51: 1}","[13, 51]",131511,Al1Sb1
Ba3AlSb3,mp-18439,0.4704999999999999,3.24953392,0.0,icsd-32728,"{56: 3, 13: 1, 51: 3}","[13, 51, 56]",131513563,Ba3Al1Sb3
AlTeI7,mp-29407,1.8846,0.27101582,0.0,icsd-401395,"{13: 1, 52: 1, 53: 7}","[13, 52, 53]",131521537,Al1Te1I7
CsAlTe3,mp-1189272,1.3209,2.87389013,0.0,icsd-300180,"{55: 1, 13: 1, 52: 3}","[13, 52, 55]",131523551,Cs1Al1Te3
Cs3AlTe3,mp-1193748,2.1744,1.53820603,0.0,icsd-300181,"{55: 3, 13: 1, 52: 3}","[13, 52, 55]",131523553,Cs3Al1Te3
AlI3,mp-30930,3.2639,-0.33623122,0.0,icsd-391247,"{13: 1, 53: 3}","[13, 53]",131533,Al1I3
AlTlI4,mp-607829,3.4463999999999997,0.66438116,0.0,icsd-419827,"{13: 1, 81: 1, 53: 4}","[13, 53, 81]",131534811,Al1Tl1I4
Ce2(Al5Ru)3,mp-567554,0.0,8.22865028,0.0,icsd-59867,"{58: 2, 13: 15, 44: 3}","[13, 44, 58]",1315443582,Ce2Al15Ru3
LaAl,mp-12684,0.0,7.74291283,0.0,icsd-54470,"{57: 1, 13: 1}","[13, 57]",131571,La1Al1
LaAlPt,mp-1103109,0.0,8.29847059,0.0,icsd-603295,"{57: 1, 13: 1, 78: 1}","[13, 57, 78]",131571781,La1Al1Pt1
LaAlAu,mp-1101778,0.0,7.40400243,0.0,icsd-602633,"{57: 1, 13: 1, 79: 1}","[13, 57, 79]",131571791,La1Al1Au1
La3Al,mp-1084828,0.0,7.91273934,0.0,icsd-608280,"{57: 3, 13: 1}","[13, 57]",131573,La3Al1
CeAlIr,mp-1102352,0.0,8.47523487,0.0,icsd-261889,"{58: 1, 13: 1, 77: 1}","[13, 58, 77]",131581771,Ce1Al1Ir1
CeAlPt,mp-19827,0.0,7.97236862,0.0,icsd-104635,"{58: 1, 13: 1, 78: 1}","[13, 58, 78]",131581781,Ce1Al1Pt1
CeAlAu,mp-1102423,0.0,7.09891174,0.0,icsd-658143,"{58: 1, 13: 1, 79: 1}","[13, 58, 79]",131581791,Ce1Al1Au1
Ce3Al,mp-2413,0.0,8.13949756,0.0,icsd-606349,"{58: 3, 13: 1}","[13, 58]",131583,Ce3Al1
PrAl,mp-568417,0.0,4.83728992,0.0,icsd-609069,"{59: 1, 13: 1}","[13, 59]",131591,Pr1Al1
PrAlPt,mp-570042,0.0,5.93658714,0.0,icsd-150173,"{59: 1, 13: 1, 78: 1}","[13, 59, 78]",131591781,Pr1Al1Pt1
PrAlAu,mp-1101978,0.0,5.13429566,0.0,icsd-602635,"{59: 1, 13: 1, 79: 1}","[13, 59, 79]",131591791,Pr1Al1Au1
NdAl,mp-864637,0.0,4.6804486,0.0,icsd-602441,"{60: 1, 13: 1}","[13, 60]",131601,Nd1Al1
NdAlPt,mp-568130,0.0,5.90301571,0.0,icsd-150174,"{60: 1, 13: 1, 78: 1}","[13, 60, 78]",131601781,Nd1Al1Pt1
NdAlAu,mp-1101773,0.0,5.14689343,0.0,icsd-602636,"{60: 1, 13: 1, 79: 1}","[13, 60, 79]",131601791,Nd1Al1Au1
Nd3Al,mp-1080098,0.0,4.06875385,0.0,icsd-608748,"{60: 3, 13: 1}","[13, 60]",131603,Nd3Al1
SmAl,mp-978951,0.0,4.50208753,0.0,icsd-609390,"{62: 1, 13: 1}","[13, 62]",131621,Sm1Al1
Sc6Al16Rh7,mp-1194154,0.0,7.06774349,0.0,icsd-609216,"{21: 6, 13: 16, 45: 7}","[13, 21, 45]",1316216457,Sc6Al16Rh7
Sc6Al16Pd7,mp-1194261,0.0,6.84896325,0.0,icsd-609052,"{21: 6, 13: 16, 46: 7}","[13, 21, 46]",1316216467,Sc6Al16Pd7
Sc6Al16Os7,mp-1194206,0.0,7.03385688,0.0,icsd-609011,"{21: 6, 13: 16, 76: 7}","[13, 21, 76]",1316216767,Sc6Al16Os7
Sc6Al16Ir7,mp-978662,0.0,7.70460194,0.0,icsd-608246,"{21: 6, 13: 16, 77: 7}","[13, 21, 77]",1316216777,Sc6Al16Ir7
SmAlPt,mp-1103450,0.0,5.83165184,0.0,icsd-609157,"{62: 1, 13: 1, 78: 1}","[13, 62, 78]",131621781,Sm1Al1Pt1
SmAlAu,mp-1102449,0.0,5.06320273,0.0,icsd-602611,"{62: 1, 13: 1, 79: 1}","[13, 62, 79]",131621791,Sm1Al1Au1
Ti6Al16Ni7,mp-865235,0.0,8.18121903,0.0,icsd-608909,"{22: 6, 13: 16, 28: 7}","[13, 22, 28]",1316226287,Ti6Al16Ni7
Ti6Al16Ir7,mp-1193121,0.0,7.8801616,0.0,icsd-608248,"{22: 6, 13: 16, 77: 7}","[13, 22, 77]",1316226777,Ti6Al16Ir7
Ti6Al16Pt7,mp-978976,0.0,8.07498871,0.0,icsd-609161,"{22: 6, 13: 16, 78: 7}","[13, 22, 78]",1316226787,Ti6Al16Pt7
Zr6Al16Co7,mp-1194423,0.0,6.87690482,0.0,icsd-606726,"{40: 6, 13: 16, 27: 7}","[13, 27, 40]",1316277406,Zr6Al16Co7
Hf6Al16Co7,mp-1193847,0.0,7.01641536,0.0,icsd-606582,"{72: 6, 13: 16, 27: 7}","[13, 27, 72]",1316277726,Hf6Al16Co7
Zr6Al16Ni7,mp-1193679,0.0,7.38648245,0.0,icsd-608966,"{40: 6, 13: 16, 28: 7}","[13, 28, 40]",1316287406,Zr6Al16Ni7
EuAl,mp-1189619,0.0,3.92641989,0.0,icsd-107525,"{63: 1, 13: 1}","[13, 63]",131631,Eu1Al1
EuAlAu,mp-1103193,0.0,4.42373801,0.0,icsd-602609,"{63: 1, 13: 1, 79: 1}","[13, 63, 79]",131631791,Eu1Al1Au1
Zr6Al16Rh7,mp-1192673,0.0,6.91869131,0.0,icsd-609222,"{40: 6, 13: 16, 45: 7}","[13, 40, 45]",1316406457,Zr6Al16Rh7
Zr6Al16Pd7,mp-1193840,0.0,7.00549155,0.0,icsd-609066,"{40: 6, 13: 16, 46: 7}","[13, 40, 46]",1316406467,Zr6Al16Pd7
Zr6Al16Ir7,mp-1193568,0.0,7.50897835,0.0,icsd-608254,"{40: 6, 13: 16, 77: 7}","[13, 40, 77]",1316406777,Zr6Al16Ir7
Zr6Al16Pt7,mp-1193272,0.0,7.57258869,0.0,icsd-609168,"{40: 6, 13: 16, 78: 7}","[13, 40, 78]",1316406787,Zr6Al16Pt7
Hf6Al16Rh7,mp-983480,0.0,7.16225728,0.0,icsd-608144,"{72: 6, 13: 16, 45: 7}","[13, 45, 72]",1316457726,Hf6Al16Rh7
Hf6Al16Pd7,mp-1193241,0.0,7.26511313,0.0,icsd-608137,"{72: 6, 13: 16, 46: 7}","[13, 46, 72]",1316467726,Hf6Al16Pd7
TbAl,mp-11225,0.0,4.70791835,0.0,icsd-58172,"{65: 1, 13: 1}","[13, 65]",131651,Tb1Al1
TbAlPt,mp-1102944,0.0,6.11450365,0.0,icsd-609159,"{65: 1, 13: 1, 78: 1}","[13, 65, 78]",131651781,Tb1Al1Pt1
TbAlAu,mp-1095572,0.0,5.42251278,0.0,icsd-602604,"{65: 1, 13: 1, 79: 1}","[13, 65, 79]",131651791,Tb1Al1Au1
Tb2Al,mp-1103391,0.0,4.17727725,0.0,icsd-609457,"{65: 2, 13: 1}","[13, 65]",131652,Tb2Al1
Ce2Al16Pt9,mp-570981,0.0,8.14825501,0.0,icsd-163921,"{58: 2, 13: 16, 78: 9}","[13, 58, 78]",1316582789,Ce2Al16Pt9
DyAl,mp-433,0.0,4.64577477,0.0,icsd-57734,"{66: 1, 13: 1}","[13, 66]",131661,Dy1Al1
DyAlPt,mp-1103319,0.0,6.1415733,0.0,icsd-607335,"{66: 1, 13: 1, 78: 1}","[13, 66, 78]",131661781,Dy1Al1Pt1
DyAlAu,mp-1102191,0.0,5.40054854,0.0,icsd-602605,"{66: 1, 13: 1, 79: 1}","[13, 66, 79]",131661791,Dy1Al1Au1
Dy2Al,mp-1102728,0.0,4.13459816,0.0,icsd-607222,"{66: 2, 13: 1}","[13, 66]",131662,Dy2Al1
HoAl,mp-1188420,0.0,4.59994529,0.0,icsd-608166,"{67: 1, 13: 1}","[13, 67]",131671,Ho1Al1
HoAlPt,mp-1103032,0.0,6.08421857,0.0,icsd-608215,"{67: 1, 13: 1, 78: 1}","[13, 67, 78]",131671781,Ho1Al1Pt1
HoAlAu,mp-1102992,0.0,5.39140287,0.0,icsd-602606,"{67: 1, 13: 1, 79: 1}","[13, 67, 79]",131671791,Ho1Al1Au1
Ho2Al,mp-16502,0.0,3.99738775,0.0,icsd-57910,"{67: 2, 13: 1}","[13, 67]",131672,Ho2Al1
Hf6Al16Ir7,mp-1212464,0.0,7.69007846,0.0,pf-25091,"{72: 6, 13: 16, 77: 7}","[13, 72, 77]",1316726777,Hf6Al16Ir7
Hf6Al16Pt7,mp-1194470,0.0,7.82951331,0.0,icsd-608140,"{72: 6, 13: 16, 78: 7}","[13, 72, 78]",1316726787,Hf6Al16Pt7
ErAl,mp-1188739,0.0,4.61644609,0.0,icsd-607373,"{68: 1, 13: 1}","[13, 68]",131681,Er1Al1
ErAlPt,mp-1102457,0.0,6.0716283,0.0,icsd-607433,"{68: 1, 13: 1, 78: 1}","[13, 68, 78]",131681781,Er1Al1Pt1
ErAlAu,mp-1102155,0.0,5.44493757,0.0,icsd-602607,"{68: 1, 13: 1, 79: 1}","[13, 68, 79]",131681791,Er1Al1Au1
Er2Al,mp-1102875,0.0,3.99994979,0.0,icsd-607355,"{68: 2, 13: 1}","[13, 68]",131682,Er2Al1
TmAl,mp-16721,0.0,4.60636284,0.0,icsd-609560,"{69: 1, 13: 1}","[13, 69]",131691,Tm1Al1
TmAlPt,mp-1095579,0.0,6.0449217,0.0,icsd-609162,"{69: 1, 13: 1, 78: 1}","[13, 69, 78]",131691781,Tm1Al1Pt1
TmAlAu,mp-1102248,0.0,5.46326531,0.0,icsd-602608,"{69: 1, 13: 1, 79: 1}","[13, 69, 79]",131691791,Tm1Al1Au1
LuAl,mp-16507,0.0,4.62367518,0.0,icsd-57957,"{71: 1, 13: 1}","[13, 71]",131711,Lu1Al1
LuAlPt,mp-1102691,0.0,6.06936135,0.0,icsd-608394,"{71: 1, 13: 1, 78: 1}","[13, 71, 78]",131711781,Lu1Al1Pt1
LuAlAu,mp-1087480,0.0,5.43486203,0.0,icsd-602602,"{71: 1, 13: 1, 79: 1}","[13, 71, 79]",131711791,Lu1Al1Au1
HfAlPt,mp-571619,0.0,6.93419327,0.0,icsd-156267,"{72: 1, 13: 1, 78: 1}","[13, 72, 78]",131721781,Hf1Al1Pt1
Ta2Al,mp-1193531,0.0,6.43658953,0.0,icsd-609429,"{73: 2, 13: 1}","[13, 73]",131732,Ta2Al1
AlRe2,mp-10909,0.0,8.50433813,0.0,icsd-58147,"{13: 1, 75: 2}","[13, 75]",131752,Al1Re2
AlIr,mp-1885,0.0,10.70749902,0.0,icsd-57928,"{13: 1, 77: 1}","[13, 77]",131771,Al1Ir1
ThAlIr,mp-1079846,0.0,8.16060212,0.0,icsd-608247,"{90: 1, 13: 1, 77: 1}","[13, 77, 90]",131771901,Th1Al1Ir1
UAlIr,mp-1079219,0.0,9.98584792,0.0,icsd-608251,"{92: 1, 13: 1, 77: 1}","[13, 77, 92]",131771921,U1Al1Ir1
AlPt,mp-10904,0.0,8.3920993,0.0,icsd-609146,"{13: 1, 78: 1}","[13, 78]",131781,Al1Pt1
ThAlPt,mp-1078902,0.0,7.84979843,0.0,icsd-609160,"{90: 1, 13: 1, 78: 1}","[13, 78, 90]",131781901,Th1Al1Pt1
UAlPt,mp-1079949,0.0,9.53333613,0.0,icsd-191750,"{92: 1, 13: 1, 78: 1}","[13, 78, 92]",131781921,U1Al1Pt1
AlPt2,mp-16960,0.0,8.2282758,0.0,icsd-459,"{13: 1, 78: 2}","[13, 78]",131782,Al1Pt2
AlPt3,mp-607111,0.0,7.8721545,0.0,icsd-609153,"{13: 1, 78: 3}","[13, 78]",131783,Al1Pt3
AlAu,mp-1399,0.0,6.82747208,0.0,icsd-57494,"{13: 1, 79: 1}","[13, 79]",131791,Al1Au1
AlAu2,mp-569558,0.0,6.64562572,0.0,icsd-57496,"{13: 1, 79: 2}","[13, 79]",131792,Al1Au2
AlAu4,mp-1490,0.0,6.10231464,0.0,icsd-57498,"{13: 1, 79: 4}","[13, 79]",131794,Al1Au4
Th2Al,mp-1651,0.0,7.06791568,0.0,icsd-609517,"{90: 2, 13: 1}","[13, 90]",131902,Th2Al1
La(TiAl10)2,mp-1200087,0.0,7.75607481,0.0,icsd-236256,"{57: 1, 22: 2, 13: 20}","[13, 22, 57]",1320222571,La1Ti2Al20
Ce(TiAl10)2,mp-567387,0.0,7.72987292,0.0,icsd-150113,"{58: 1, 22: 2, 13: 20}","[13, 22, 58]",1320222581,Ce1Ti2Al20
Pr(TiAl10)2,mp-1204502,0.0,7.45527264,0.0,icsd-236258,"{59: 1, 22: 2, 13: 20}","[13, 22, 59]",1320222591,Pr1Ti2Al20
La(Al10V)2,mp-1195666,0.0,8.06632974,0.0,icsd-236261,"{57: 1, 13: 20, 23: 2}","[13, 23, 57]",1320232571,La1Al20V2
Ce(Al10V)2,mp-1197724,0.02179999999999893,8.02424693,0.0,icsd-236262,"{58: 1, 13: 20, 23: 2}","[13, 23, 58]",1320232581,Ce1Al20V2
Pr(Al10V)2,mp-1204963,0.0,7.78474301,0.0,icsd-236263,"{59: 1, 13: 20, 23: 2}","[13, 23, 59]",1320232591,Pr1Al20V2
Sm(Al10V)2,mp-1195763,0.0,7.74084839,0.0,icsd-236264,"{62: 1, 13: 20, 23: 2}","[13, 23, 62]",1320232621,Sm1Al20V2
Eu(Al10V)2,mp-567527,0.0,7.59815169,0.0,icsd-105131,"{63: 1, 13: 20, 23: 2}","[13, 23, 63]",1320232631,Eu1Al20V2
Th(Al10V)2,mp-1194657,0.0,8.01507782,0.0,icsd-196228,"{90: 1, 13: 20, 23: 2}","[13, 23, 90]",1320232901,Th1Al20V2
U(Al10V)2,mp-17188,0.0,8.35145456,0.0,icsd-107251,"{92: 1, 13: 20, 23: 2}","[13, 23, 92]",1320232921,U1Al20V2
La(Al10Cr)2,mp-1200867,0.0,8.20821148,0.0,icsd-250863,"{57: 1, 13: 20, 24: 2}","[13, 24, 57]",1320242571,La1Al20Cr2
Ce(Al10Cr)2,mp-3910,0.0,8.22234941,0.0,icsd-236266,"{58: 1, 13: 20, 24: 2}","[13, 24, 58]",1320242581,Ce1Al20Cr2
U(Al10Cr)2,mp-1199103,0.0,8.5326994,0.0,icsd-262840,"{92: 1, 13: 20, 24: 2}","[13, 24, 92]",1320242921,U1Al20Cr2
Ca(AlSi)2,mp-7704,0.0,5.55798565,0.0,icsd-20278,"{20: 1, 13: 2, 14: 2}","[13, 14, 20]",132142201,Ca1Al2Si2
Sr(AlSi)2,mp-6931,0.0,5.14132564,0.0,icsd-609338,"{38: 1, 13: 2, 14: 2}","[13, 14, 38]",132142381,Sr1Al2Si2
Sr3(AlSi)2,mp-7068,0.0,3.73730792,0.0,icsd-100127,"{38: 3, 13: 2, 14: 2}","[13, 14, 38]",132142383,Sr3Al2Si2
Y(AlSi)2,mp-10435,0.0,6.41168325,0.0,icsd-609361,"{39: 1, 13: 2, 14: 2}","[13, 14, 39]",132142391,Y1Al2Si2
Ba(AlSi)2,mp-5506,0.0,5.2133961,0.0,icsd-249559,"{56: 1, 13: 2, 14: 2}","[13, 14, 56]",132142561,Ba1Al2Si2
