formula,material_id,band_gap,efermi,energy_above_hull,database_IDs,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
LiAlSi,mp-3161,0.11209999999999987,4.89920206,0.0,icsd-52630,"{3: 1, 13: 1, 14: 1}","[3, 13, 14]",31131141,Li1Al1Si1
LiAl(PS3)2,mp-1188124,2.749,2.32661532,0.0,icsd-425979,"{3: 1, 13: 1, 15: 2, 16: 6}","[3, 13, 15, 16]",31131152166,Li1Al1P2S6
K2LiAlP2,mp-6450,1.8853,2.54664006,0.0,icsd-77275,"{19: 2, 3: 1, 13: 1, 15: 2}","[3, 13, 15, 19]",31131152192,K2Li1Al1P2
LiAlS2,mp-1106183,4.1061000000000005,5.75541248,0.0,icsd-608360,"{3: 1, 13: 1, 16: 2}","[3, 13, 16]",31131162,Li1Al1S2
LiAlCl4,mp-22983,5.5616,-1.38237934,0.0,icsd-1040,"{3: 1, 13: 1, 17: 4}","[3, 13, 17]",31131174,Li1Al1Cl4
LiAlGe,mp-5920,0.05269999999999975,4.9768912,0.0,icsd-170035,"{3: 1, 13: 1, 32: 1}","[3, 13, 32]",31131321,Li1Al1Ge1
LiAlSe2,mp-7117,3.0233,1.23473877,0.0,icsd-280225,"{3: 1, 13: 1, 34: 2}","[3, 13, 34]",31131342,Li1Al1Se2
LiAlAg2,mp-11947,0.0,5.00448206,0.0,icsd-414342,"{3: 1, 13: 1, 47: 2}","[3, 13, 47]",31131472,Li1Al1Ag2
LiAlTe2,mp-4586,2.4411,2.55454027,0.0,icsd-162672,"{3: 1, 13: 1, 52: 2}","[3, 13, 52]",31131522,Li1Al1Te2
LiAl2Rh,mp-30821,0.0,7.03547348,0.0,icsd-105509,"{3: 1, 13: 2, 45: 1}","[3, 13, 45]",31132451,Li1Al2Rh1
LiAl2Pd,mp-30817,0.0,7.66538372,0.0,icsd-105505,"{3: 1, 13: 2, 46: 1}","[3, 13, 46]",31132461,Li1Al2Pd1
LiAl2Ir,mp-11512,0.0,7.66293874,0.0,icsd-105155,"{3: 1, 13: 2, 77: 1}","[3, 13, 77]",31132771,Li1Al2Ir1
LiAl2Pt,mp-30819,0.0,8.03640257,0.0,icsd-105507,"{3: 1, 13: 2, 78: 1}","[3, 13, 78]",31132781,Li1Al2Pt1
LiSiNi2,mp-10181,0.0,8.17937719,0.0,icsd-44819,"{3: 1, 14: 1, 28: 2}","[3, 14, 28]",31141282,Li1Si1Ni2
LiCu2Si,mp-7473,0.0,8.38164014,0.0,icsd-15128,"{3: 1, 29: 2, 14: 1}","[3, 14, 29]",31141292,Li1Cu2Si1
LiYSi,mp-14208,0.0,3.79005994,0.0,icsd-262362,"{3: 1, 39: 1, 14: 1}","[3, 14, 39]",31141391,Li1Y1Si1
LiCaSi2,mp-13916,0.0,4.20375913,0.0,icsd-25327,"{3: 1, 20: 1, 14: 2}","[3, 14, 20]",31142201,Li1Ca1Si2
Li(SiRh)2,mp-975044,0.0,7.57822716,0.0,icsd-420085,"{3: 1, 14: 2, 45: 2}","[3, 14, 45]",31142452,Li1Si2Rh2
LiCeSi2,mp-1106082,0.0,6.59126829,0.0,icsd-621473,"{3: 1, 58: 1, 14: 2}","[3, 14, 58]",31142581,Li1Ce1Si2
LiCa2Si3,mp-20150,0.0,4.46303555,0.0,icsd-25322,"{3: 1, 20: 2, 14: 3}","[3, 14, 20]",31143202,Li1Ca2Si3
Sr2LiSi3,mp-15551,0.0,3.93621424,0.0,icsd-409295,"{38: 2, 3: 1, 14: 3}","[3, 14, 38]",31143382,Sr2Li1Si3
Ba2LiSi3,mp-15521,0.09229999999999983,3.65934514,0.0,icsd-404707,"{56: 2, 3: 1, 14: 3}","[3, 14, 56]",31143562,Ba2Li1Si3
LiEu2Si3,mp-581678,0.0,4.35588829,0.0,icsd-416629,"{3: 1, 63: 2, 14: 3}","[3, 14, 63]",31143632,Li1Eu2Si3
K7LiSi8,mp-3949,1.6927,1.39142849,0.0,icsd-61144,"{19: 7, 3: 1, 14: 8}","[3, 14, 19]",31148197,K7Li1Si8
LiP,mp-9588,0.8094999999999999,4.12805224,0.0,icsd-642222,"{3: 1, 15: 1}","[3, 15]",31151,Li1P1
LiZnPS4,mp-11175,2.7311999999999994,1.76933536,0.0,icsd-95785,"{3: 1, 30: 1, 15: 1, 16: 4}","[3, 15, 16, 30]",31151164301,Li1Zn1P1S4
LiEuPS4,mp-672252,0.15229999999999944,4.38011115,0.0,icsd-415208,"{3: 1, 63: 1, 15: 1, 16: 4}","[3, 15, 16, 63]",31151164631,Li1Eu1P1S4
LiCaP,mp-1211088,1.3986999999999998,4.66503179,0.0,pf-457,"{3: 1, 20: 1, 15: 1}","[3, 15, 20]",31151201,Li1Ca1P1
LiFeP,mp-20049,0.0,4.88766288,0.0,icsd-247248,"{3: 1, 26: 1, 15: 1}","[3, 15, 26]",31151261,Li1Fe1P1
LiZnP,mp-10182,1.3386,3.19037878,0.0,icsd-642242,"{3: 1, 30: 1, 15: 1}","[3, 15, 30]",31151301,Li1Zn1P1
SrLiP,mp-13276,1.3430999999999997,2.7438178,0.0,icsd-416889,"{38: 1, 3: 1, 15: 1}","[3, 15, 38]",31151381,Sr1Li1P1
BaLiP,mp-13277,0.9631000000000003,2.47323895,0.0,icsd-416890,"{56: 1, 3: 1, 15: 1}","[3, 15, 56]",31151561,Ba1Li1P1
LiEuP,mp-1211143,0.0,3.79784407,0.0,pf-30637,"{3: 1, 63: 1, 15: 1}","[3, 15, 63]",31151631,Li1Eu1P1
