2theta,Intensity
36.16,11.6667
36.18,15.8333
36.2,21.6667
36.22,20
36.24,22.5
36.26,25
36.28,30
36.3,33.3333
36.32,45
36.34,57.5
36.36,61.6667
36.38,62.5
36.4,62.5
36.42,73.3333
36.44,68.3333
36.46,55.8333
36.48,53.3333
36.5,43.3333
36.52,36.6667
36.54,28.3333
36.56,20.8333
36.58,17.5
36.6,11.6667
36.62,10.8333
36.64,13.3333
36.66,14.1667
36.68,13.3333
36.7,10
36.72,13.3333
36.74,5.83333
36.76,10
36.78,16.6667
36.8,16.6667
36.82,14.1667
36.84,12.5
36.86,9.16667
36.88,8.33333
36.9,10
36.92,9.16667
36.94,8.33333
36.96,9.16667
36.98,7.5
37,4.16667
37.02,3.33333
37.04,4.16667
37.06,4.16667
37.08,3.33333
37.1,6.66667
37.12,7.5
37.14,7.5
37.16,4.16667
37.18,4.16667
37.2,5.83333
37.22,6.66667
37.24,6.66667
37.26,8.33333
37.28,7.5
37.3,6.66667
37.32,5
37.34,5
37.36,8.33333
37.38,4.16667
37.4,4.16667
37.42,7.5
37.44,5
37.46,4.16667
37.48,5
37.5,6.66667
37.52,5
37.54,5
37.56,7.5
37.58,5.83333
37.6,5
37.62,5.83333
37.64,7.5
37.66,12.5
37.68,15
37.7,11.6667
37.72,16.6667
37.74,20.8333
37.76,21.6667
37.78,20.8333
37.8,26.6667
37.82,36.6667
37.84,36.6667
37.86,36.6667
37.88,31.6667
37.9,40.8333
37.92,35
37.94,29.1667
37.96,35
37.98,40
38,41.6667
38.02,43.3333
38.04,39.1667
38.06,34.1667
38.08,30
38.1,20.8333
38.12,20.8333
38.14,16.6667
38.16,22.5
38.18,10
38.2,10
38.22,8.33333
38.24,10
38.26,10.8333
38.28,8.33333
38.3,4.16667
38.32,6.66667
38.34,9.16667
38.36,4.16667
38.38,4.16667
38.4,12.5
38.42,11.6667
38.44,5
38.46,3.33333
38.48,5
38.5,7.5
38.52,7.5
38.54,9.16667
38.56,5.83333
38.58,11.6667
38.6,10.8333
38.62,12.5
38.64,8.33333
38.66,15.8333
38.68,23.3333
38.7,23.3333
38.72,30.8333
38.74,40
38.76,65
38.78,56.6667
38.8,61.6667
38.82,82.5
38.84,79.1667
38.86,79.1667
38.88,81.6667
38.9,74.1667
38.92,61.6667
38.94,57.5
38.96,45.8333
38.98,40
39,35.8333
39.02,26.6667
39.04,24.1667
39.06,18.3333
39.08,13.3333
39.1,15
39.12,12.5
39.14,14.1667
39.16,10
39.18,11.6667
39.2,9.16667
39.22,6.66667
39.24,8.33333
39.26,5.83333
39.28,10
39.3,5
39.32,7.5
39.34,6.66667
39.36,5.83333
39.38,9.16667
39.4,8.33333
39.42,5
39.44,6.66667
39.46,11.6667
39.48,9.16667
39.5,11.6667
39.52,13.3333
39.54,12.5
39.56,17.5
39.58,17.5
39.6,21.6667
39.62,24.1667
39.64,25.8333
39.66,27.5
39.68,12.5
39.7,13.3333
39.72,12.5
39.74,13.3333
39.76,6.66667
39.78,2.5
39.8,5.83333
39.82,8.33333
39.84,6.66667
39.86,6.66667
39.88,10
39.9,5
39.92,6.66667
39.94,7.5
39.96,9.16667
39.98,1.66667
40,8.33333
40.02,5.83333
40.04,5
40.06,8.33333
40.08,6.66667
40.1,14.1667
40.12,8.33333
40.14,12.5
40.16,8.33333
40.18,8.33333
40.2,7.5
40.22,7.5
40.24,10.8333
40.26,6.66667
40.28,9.16667
40.3,5.83333
40.32,7.5
40.34,7.5
40.36,6.66667
40.38,7.5
40.4,5.83333
40.42,3.33333
40.44,10.8333
40.46,7.5
40.48,9.16667
40.5,9.16667
40.52,12.5
40.54,13.3333
40.56,10.8333
40.58,12.5
40.6,11.6667
40.62,16.6667
40.64,30
40.66,27.5
40.68,26.6667
40.7,30
40.72,35.8333
40.74,31.6667
40.76,24.1667
40.78,25
40.8,22.5
40.82,33.3333
40.84,15
40.86,17.5
40.88,10
40.9,4.16667
40.92,14.1667
40.94,10
40.96,8.33333
40.98,5
41,7.5
41.02,6.66667
41.04,4.16667
41.06,5.83333
41.08,9.16667
41.1,7.5
41.12,6.66667
41.14,5
41.16,13.3333
41.18,6.66667
41.2,3.33333
41.22,4.16667
41.24,2.5
41.26,5.83333
41.28,5
41.3,3.33333
41.32,4.16667
41.34,7.5
41.36,7.5
41.38,10.8333
41.4,7.5
41.42,8.33333
41.44,6.66667
41.46,13.3333
41.48,15
41.5,15.8333
41.52,16.6667
