2theta,Intensity
35.74,23.3333
35.76,21.6667
35.78,20.8333
35.8,21.6667
35.82,18.3333
35.84,15.8333
35.86,20
35.88,22.5
35.9,23.3333
35.92,26.6667
35.94,19.1667
35.96,13.3333
35.98,16.6667
36,22.5
36.02,23.3333
36.04,24.1667
36.06,18.3333
36.08,15.8333
36.1,15.8333
36.12,19.1667
36.14,15.8333
36.16,19.1667
36.18,23.3333
36.2,26.6667
36.22,39.1667
36.24,53.3333
36.26,60.8333
36.28,72.5
36.3,82.5
36.32,87.5
36.34,85
36.36,80.8333
36.38,85
36.4,75.8333
36.42,59.1667
36.44,63.3333
36.46,50.8333
36.48,35.8333
36.5,25.8333
36.52,14.1667
36.54,13.3333
36.56,15.8333
36.58,13.3333
36.6,10
36.62,16.6667
36.64,17.5
36.66,13.3333
36.68,14.1667
36.7,15.8333
36.72,15.8333
36.74,15
36.76,13.3333
36.78,12.5
36.8,15.8333
36.82,13.3333
36.84,9.16667
36.86,7.5
36.88,12.5
36.9,12.5
36.92,13.3333
36.94,10.8333
36.96,8.33333
36.98,10
37,13.3333
37.02,11.6667
37.04,8.33333
37.06,8.33333
37.08,8.33333
37.1,4.16667
37.12,7.5
37.14,5
37.16,8.33333
37.18,6.66667
37.2,5.83333
37.22,7.5
37.24,7.5
37.26,10
37.28,9.16667
37.3,7.5
37.32,5.83333
37.34,8.33333
37.36,10
37.38,6.66667
37.4,8.33333
37.42,8.33333
37.44,8.33333
37.46,9.16667
37.48,7.5
37.5,8.33333
37.52,6.66667
37.54,5.83333
37.56,10
37.58,11.6667
37.6,10
37.62,15
37.64,17.5
37.66,16.6667
37.68,19.1667
37.7,23.3333
37.72,23.3333
37.74,25
37.76,30
37.78,33.3333
37.8,32.5
37.82,33.3333
37.84,25.8333
37.86,28.3333
37.88,29.1667
37.9,20.8333
37.92,15.8333
37.94,15
37.96,14.1667
37.98,13.3333
38,5.83333
38.02,5.83333
38.04,6.66667
38.06,8.33333
38.08,9.16667
38.1,10.8333
38.12,10
38.14,10
38.16,5
38.18,5
38.2,6.66667
38.22,5.83333
38.24,7.5
38.26,8.33333
38.28,6.66667
38.3,7.5
38.32,6.66667
38.34,7.5
38.36,8.33333
38.38,8.33333
38.4,7.5
38.42,9.16667
38.44,5.83333
38.46,7.5
38.48,9.16667
38.5,8.33333
38.52,10.8333
38.54,11.6667
38.56,14.1667
38.58,14.1667
38.6,15
38.62,15.8333
38.64,23.3333
38.66,25
38.68,29.1667
38.7,46.6667
38.72,62.5
38.74,84.1667
38.76,93.3333
38.78,107.5
38.8,95
38.82,120.833
38.84,110.833
38.86,90.8333
38.88,80
38.9,65.8333
38.92,50.8333
38.94,45
38.96,32.5
38.98,33.3333
39,20
39.02,14.1667
39.04,10.8333
39.06,17.5
39.08,14.1667
39.1,11.6667
39.12,10.8333
39.14,8.33333
39.16,7.5
39.18,10
39.2,5
39.22,7.5
39.24,6.66667
39.26,7.5
39.28,5.83333
39.3,7.5
39.32,6.66667
39.34,3.33333
39.36,10
39.38,10
39.4,10.8333
39.42,10
39.44,9.16667
39.46,11.6667
39.48,15
39.5,20.8333
39.52,26.6667
39.54,28.3333
39.56,25.8333
39.58,33.3333
39.6,28.3333
39.62,27.5
39.64,30
39.66,19.1667
39.68,20
39.7,17.5
39.72,16.6667
39.74,15.8333
39.76,10.8333
39.78,7.5
39.8,10
39.82,10
39.84,4.16667
39.86,10.8333
39.88,5.83333
39.9,7.5
39.92,6.66667
39.94,10
39.96,7.5
39.98,8.33333
40,8.33333
40.02,9.16667
40.04,3.33333
40.06,8.33333
40.08,16.6667
40.1,5.83333
40.12,15.8333
40.14,14.1667
40.16,17.5
40.18,12.5
40.2,3.33333
40.22,13.3333
40.24,13.3333
40.26,7.5
40.28,5
40.3,9.16667
40.32,10.8333
40.34,3.33333
40.36,5.83333
40.38,10.8333
40.4,8.33333
40.42,5
40.44,11.6667
40.46,11.6667
40.48,10.8333
40.5,11.6667
40.52,14.1667
40.54,9.16667
40.56,21.6667
40.58,18.3333
40.6,25
40.62,25.8333
40.64,36.6667
40.66,40
40.68,48.3333
40.7,40.8333
40.72,33.3333
40.74,35
40.76,29.1667
40.78,28.3333
40.8,25.8333
40.82,15.8333
40.84,13.3333
40.86,15.8333
40.88,12.5
40.9,12.5
40.92,11.6667
40.94,12.5
40.96,10
40.98,8.33333
41,5.83333
41.02,7.5
41.04,7.5
41.06,6.66667
41.08,10
41.1,3.33333
41.12,7.5
41.14,8.33333
41.16,9.16667
41.18,7.5
41.2,6.66667
41.22,5
41.24,5
41.26,7.5
41.28,8.33333
41.3,9.16667
41.32,10
41.34,10
41.36,14.1667
41.38,16.6667
41.4,11.6667
41.42,15.8333
41.44,17.5
41.46,15
41.48,32.5
41.5,36.6667
41.52,32.5
41.54,40.8333
41.56,41.6667
41.58,36.6667
41.6,43.3333
41.62,32.5
41.64,30.8333
41.66,33.3333
41.68,25
41.7,30.8333
41.72,36.6667
41.74,29.1667
41.76,21.6667
41.78,21.6667
41.8,23.3333
41.82,20
41.84,18.3333
41.86,25
41.88,25.8333
41.9,23.3333
41.92,15
41.94,15.8333
41.96,19.1667
41.98,17.5
42,14.1667
42.02,11.6667
42.04,9.16667
42.06,15.8333
42.08,10
42.1,9.16667
42.12,8.33333
42.14,4.16667
42.16,8.33333
42.18,7.5
42.2,5.83333
42.22,2.5
42.24,5.83333
42.26,9.16667
42.28,10.8333
42.3,7.5
42.32,7.5
42.34,8.33333
42.36,6.66667
42.38,5
42.4,5.83333
42.42,5.83333
42.44,8.33333
42.46,6.66667
42.48,7.5
42.5,5
42.52,4.16667
42.54,5.83333
42.56,5
42.58,3.33333
42.6,5
42.62,6.66667
42.64,4.16667
42.66,5
42.68,4.16667
42.7,7.5
42.72,9.16667
42.74,5.83333
42.76,5.83333
42.78,5.83333
42.8,2.5
42.82,6.66667
42.84,6.66667
42.86,5
42.88,5
42.9,6.66667
42.92,5.83333
42.94,6.66667
42.96,6.66667
42.98,7.5
43,6.66667
43.02,5.83333
43.04,5
43.06,4.16667
43.08,8.33333
43.1,10.8333
43.12,4.16667
43.14,5
43.16,5
43.18,4.16667
43.2,5.83333
43.22,8.33333
43.24,5
43.26,6.66667
43.28,8.33333
43.3,8.33333
43.32,10
43.34,9.16667
43.36,8.33333
43.38,8.33333
43.4,5
43.42,8.33333
43.44,9.16667
43.46,7.5
43.48,7.5
43.5,10
43.52,10.8333
43.54,6.66667
43.56,9.16667
43.58,10.8333
43.6,8.33333
43.62,9.16667
43.64,12.5
43.66,19.1667
43.68,20.8333
43.7,20
43.72,20
43.74,25.8333
43.76,29.1667
43.78,31.6667
43.8,28.3333
43.82,33.3333
43.84,32.5
43.86,37.5
43.88,35.8333
