formula,material_id,band_gap,efermi,energy_above_hull,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
Sr2Re4H16C3(N2O7)3,mp-745984,3.2433000000000005,-1.08615888,0.018187248701919678,"{38: 2, 75: 4, 1: 16, 6: 3, 7: 6, 8: 21}","[1, 6, 7, 8, 38, 75]",1166376821382754,Sr2Re4H16C3N6O21
Sr(H8O5)2,mp-625801,3.4245,-0.89652288,0.0,"{38: 1, 1: 16, 8: 10}","[1, 8, 38]",116810381,Sr1H16O10
KSrAs(H4O3)4,mp-703559,4.3016,-1.54701569,0.0,"{19: 1, 38: 1, 33: 1, 1: 16, 8: 12}","[1, 8, 19, 33, 38]",116812191331381,K1Sr1As1H16O12
Na2SrP2H16(S3O4)2,mp-1200274,3.2413,0.4920881,0.008976718250001348,"{11: 2, 38: 1, 15: 2, 1: 16, 16: 6, 8: 8}","[1, 8, 11, 15, 16, 38]",11688112152166381,Na2Sr1P2H16S6O8
SrCd2H16(Cl3O4)2,mp-759862,3.742,-1.25646217,0.06228247484848559,"{38: 1, 48: 2, 1: 16, 17: 6, 8: 8}","[1, 8, 17, 38, 48]",11688176381482,Sr1Cd2H16Cl6O8
SrCd2H16(Br3O4)2,mp-761745,2.528,-0.85194813,0.04532160374242444,"{38: 1, 48: 2, 1: 16, 35: 6, 8: 8}","[1, 8, 35, 38, 48]",11688356381482,Sr1Cd2H16Br6O8
SrHN,mp-1187172,2.0279,2.19572015,0.0,"{38: 1, 1: 1, 7: 1}","[1, 7, 38]",1171381,Sr1H1N1
Sr2HN,mp-690794,1.8058,1.97406357,0.0,"{38: 2, 1: 1, 7: 1}","[1, 7, 38]",1171382,Sr2H1N1
NaSr6H17Pd2O17,mp-1221694,1.5143999999999997,1.7127194,0.015139206550395023,"{11: 1, 38: 6, 1: 17, 46: 2, 8: 17}","[1, 8, 11, 38, 46]",117817111386462,Na1Sr6H17Pd2O17
KSr4Si8H17O29,mp-1224714,4.2387,0.56529409,0.01453054014124433,"{19: 1, 38: 4, 14: 8, 1: 17, 8: 29}","[1, 8, 14, 19, 38]",117829148191384,K1Sr4Si8H17O29
SrHClO,mp-24066,4.9798,-0.64674216,0.0,"{38: 1, 1: 1, 17: 1, 8: 1}","[1, 8, 17, 38]",1181171381,Sr1H1Cl1O1
Sr2Al3Si3HO13,mp-24802,4.9047,3.30049119,0.02695432346590021,"{38: 2, 13: 3, 14: 3, 1: 1, 8: 13}","[1, 8, 13, 14, 38]",11813133143382,Sr2Al3Si3H1O13
Sr5V3HO13,mp-1218711,3.9935000000000005,4.11775518,0.0,"{38: 5, 23: 3, 1: 1, 8: 13}","[1, 8, 23, 38]",11813233385,Sr5V3H1O13
SrHBrO,mp-1080045,4.3214,-0.66151995,0.0,"{38: 1, 1: 1, 35: 1, 8: 1}","[1, 8, 35, 38]",1181351381,Sr1H1Br1O1
SrHIO,mp-643385,3.7424999999999997,1.38751267,0.0,"{38: 1, 1: 1, 53: 1, 8: 1}","[1, 8, 38, 53]",1181381531,Sr1H1I1O1
SrFe3P4HO16,mp-746739,2.3865,1.18506695,0.006548621500001239,"{38: 1, 26: 3, 15: 4, 1: 1, 8: 16}","[1, 8, 15, 26, 38]",11816154263381,Sr1Fe3P4H1O16
