formula,material_id,band_gap,efermi,energy_above_hull,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
Li(Co3P2)2,mp-8864,0.0,7.58931273,0.0,"{3: 1, 27: 6, 15: 4}","[3, 15, 27]",31154276,Li1Co6P4
LiP7,mp-27687,1.6526999999999998,3.75757214,0.0,"{3: 1, 15: 7}","[3, 15]",31157,Li1P7
KLiS,mp-8430,3.0571,0.70296883,0.0,"{19: 1, 3: 1, 16: 1}","[3, 16, 19]",31161191,K1Li1S1
RbLiS,mp-8751,2.745,0.96175389,0.0,"{37: 1, 3: 1, 16: 1}","[3, 16, 37]",31161371,Rb1Li1S1
LiSbS,mp-1176579,0.40020000000000033,4.31314496,0.0,"{3: 1, 51: 1, 16: 1}","[3, 16, 51]",31161511,Li1Sb1S1
LiAuS,mp-29829,1.5804,2.24890037,0.0,"{3: 1, 79: 1, 16: 1}","[3, 16, 79]",31161791,Li1Au1S1
KLiMnS2,mp-753940,0.5546000000000002,2.46052847,0.0,"{19: 1, 3: 1, 25: 1, 16: 2}","[3, 16, 19, 25]",31162191251,K1Li1Mn1S2
KLiZnS2,mp-774907,2.4361,1.17933555,0.0,"{19: 1, 3: 1, 30: 1, 16: 2}","[3, 16, 19, 30]",31162191301,K1Li1Zn1S2
LiScS2,mp-1001786,1.4856999999999996,3.73710391,0.0,"{3: 1, 21: 1, 16: 2}","[3, 16, 21]",31162211,Li1Sc1S2
LiTiS2,mp-9615,0.0,5.74106712,0.0,"{3: 1, 22: 1, 16: 2}","[3, 16, 22]",31162221,Li1Ti1S2
LiCrS2,mp-4226,0.6463000000000001,4.45716663,0.0,"{3: 1, 24: 1, 16: 2}","[3, 16, 24]",31162241,Li1Cr1S2
CsLiMnS2,mp-1225894,0.8092999999999999,3.5505405,0.0,"{55: 1, 3: 1, 25: 1, 16: 2}","[3, 16, 25, 55]",31162251551,Cs1Li1Mn1S2
LiCoS2,mp-753946,0.4485999999999999,4.93231134,0.0,"{3: 1, 27: 1, 16: 2}","[3, 16, 27]",31162271,Li1Co1S2
RbLiZnS2,mp-1219554,2.5255,1.03850678,0.0,"{37: 1, 3: 1, 30: 1, 16: 2}","[3, 16, 30, 37]",31162301371,Rb1Li1Zn1S2
CsLiZnS2,mp-1225887,2.5019,3.95145796,0.0,"{55: 1, 3: 1, 30: 1, 16: 2}","[3, 16, 30, 55]",31162301551,Cs1Li1Zn1S2
LiGaS2,mp-3647,2.9608,1.23761354,0.0,"{3: 1, 31: 1, 16: 2}","[3, 16, 31]",31162311,Li1Ga1S2
LiAsS2,mp-555874,1.0664000000000002,2.81598696,0.0,"{3: 1, 33: 1, 16: 2}","[3, 16, 33]",31162331,Li1As1S2
LiZrS2,mp-1206759,0.0,5.09793255,0.0,"{3: 1, 40: 1, 16: 2}","[3, 16, 40]",31162401,Li1Zr1S2
LiNbS2,mp-7936,0.7134999999999998,5.91385699,0.0,"{3: 1, 41: 1, 16: 2}","[3, 16, 41]",31162411,Li1Nb1S2
LiInS2,mp-1188392,2.2212,2.01076489,0.0,"{3: 1, 49: 1, 16: 2}","[3, 16, 49]",31162491,Li1In1S2
LiSbS2,mp-1079885,0.09109999999999996,4.96239156,0.0,"{3: 1, 51: 1, 16: 2}","[3, 16, 51]",31162511,Li1Sb1S2
LiSmS2,mp-1222296,1.9482,2.2604998,0.0,"{3: 1, 62: 1, 16: 2}","[3, 16, 62]",31162621,Li1Sm1S2
LiGdS2,mp-1222370,1.6532000000000004,2.45300634,0.0,"{3: 1, 64: 1, 16: 2}","[3, 16, 64]",31162641,Li1Gd1S2
LiTbS2,mp-1222297,2.0554000000000006,2.394956,0.0,"{3: 1, 65: 1, 16: 2}","[3, 16, 65]",31162651,Li1Tb1S2
LiDyS2,mp-15789,1.9346999999999999,2.78006983,0.0,"{3: 1, 66: 1, 16: 2}","[3, 16, 66]",31162661,Li1Dy1S2
LiHoS2,mp-15790,1.9863000000000004,2.83587916,0.0,"{3: 1, 67: 1, 16: 2}","[3, 16, 67]",31162671,Li1Ho1S2
LiErS2,mp-15791,2.0659,2.5034001,0.0,"{3: 1, 68: 1, 16: 2}","[3, 16, 68]",31162681,Li1Er1S2
LiTaS2,mp-1206881,0.8540999999999999,7.22833211,0.0,"{3: 1, 73: 1, 16: 2}","[3, 16, 73]",31162731,Li1Ta1S2
LiBiS2,mp-1222404,1.4793000000000003,3.88222949,0.0,"{3: 1, 83: 1, 16: 2}","[3, 16, 83]",31162831,Li1Bi1S2
LiS4,mp-995393,2.1584999999999996,-4.15086338,0.0,"{3: 1, 16: 4}","[3, 16]",31164,Li1S4
K2LiVS4,mp-767165,1.5185,0.68527513,0.0,"{19: 2, 3: 1, 23: 1, 16: 4}","[3, 16, 19, 23]",31164192231,K2Li1V1S4
Li(TiS2)2,mp-1223278,0.0,4.80883544,0.0,"{3: 1, 22: 2, 16: 4}","[3, 16, 22]",31164222,Li1Ti2S4
Rb2LiVS4,mp-558815,1.5836000000000001,0.36794846,0.0,"{37: 2, 3: 1, 23: 1, 16: 4}","[3, 16, 23, 37]",31164231372,Rb2Li1V1S4
Cs2LiVS4,mp-510338,1.5877999999999999,0.46980156,0.0,"{55: 2, 3: 1, 23: 1, 16: 4}","[3, 16, 23, 55]",31164231552,Cs2Li1V1S4
Li(CrS2)2,mp-1238817,0.0,3.84343894,0.0,"{3: 1, 24: 2, 16: 4}","[3, 16, 24]",31164242,Li1Cr2S4
Li(MnS2)2,mp-1045401,0.0,4.57734401,0.0,"{3: 1, 25: 2, 16: 4}","[3, 16, 25]",31164252,Li1Mn2S4
Rb2LiNbS4,mp-553962,2.306,0.39001591,0.0,"{37: 2, 3: 1, 41: 1, 16: 4}","[3, 16, 37, 41]",31164372411,Rb2Li1Nb1S4
Rb2LiTaS4,mp-556085,2.7182,0.40339118,0.0,"{37: 2, 3: 1, 73: 1, 16: 4}","[3, 16, 37, 73]",31164372731,Rb2Li1Ta1S4
Li(ZrS2)2,mp-1222722,0.0,4.46717827,0.0,"{3: 1, 40: 2, 16: 4}","[3, 16, 40]",31164402,Li1Zr2S4
Cs2LiNbS4,mp-573030,2.4582,0.50775897,0.0,"{55: 2, 3: 1, 41: 1, 16: 4}","[3, 16, 41, 55]",31164411552,Cs2Li1Nb1S4
LiCr4GaS8,mp-1211167,0.0,4.17340803,0.0,"{3: 1, 24: 4, 31: 1, 16: 8}","[3, 16, 24, 31]",31168244311,Li1Cr4Ga1S8
LiCr4InS8,mp-1211182,0.3692000000000002,4.40452044,0.0,"{3: 1, 24: 4, 49: 1, 16: 8}","[3, 16, 24, 49]",31168244491,Li1Cr4In1S8
LiCl,mp-22905,6.25,0.11427338,0.0,"{3: 1, 17: 1}","[3, 17]",31171,Li1Cl1
LiNb6Cl19,mp-29985,0.7273000000000001,1.44447214,0.0,"{3: 1, 41: 6, 17: 19}","[3, 17, 41]",311719416,Li1Nb6Cl19
CsLiCl2,mp-1188344,5.1073,-1.15429195,0.0,"{55: 1, 3: 1, 17: 2}","[3, 17, 55]",31172551,Cs1Li1Cl2
LiGaCl3,mp-29344,3.6888,0.01616946,0.0,"{3: 1, 31: 1, 17: 3}","[3, 17, 31]",31173311,Li1Ga1Cl3
LiGaCl4,mp-28341,4.4866,-1.53798054,0.0,"{3: 1, 31: 1, 17: 4}","[3, 17, 31]",31174311,Li1Ga1Cl4
K2LiLuCl6,mp-1111126,5.0952,-0.76583333,0.0,"{19: 2, 3: 1, 71: 1, 17: 6}","[3, 17, 19, 71]",31176192711,K2Li1Lu1Cl6
K2LiBiCl6,mp-1110869,3.6182000000000003,-0.24645833,0.0,"{19: 2, 3: 1, 83: 1, 17: 6}","[3, 17, 19, 83]",31176192831,K2Li1Bi1Cl6
Rb2LiScCl6,mp-1113928,3.7539,-0.46583333,0.0,"{37: 2, 3: 1, 21: 1, 17: 6}","[3, 17, 21, 37]",31176211372,Rb2Li1Sc1Cl6
Cs2LiScCl6,mp-1189625,3.8154000000000003,-0.45405275,0.0,"{55: 2, 3: 1, 21: 1, 17: 6}","[3, 17, 21, 55]",31176211552,Cs2Li1Sc1Cl6
LiSc(TlCl3)2,mp-1205649,3.7702999999999998,0.60316887,0.0,"{3: 1, 21: 1, 81: 2, 17: 6}","[3, 17, 21, 81]",31176211812,Li1Sc1Tl2Cl6
Rb2LiVCl6,mp-1206399,0.0,1.21403894,0.0,"{37: 2, 3: 1, 23: 1, 17: 6}","[3, 17, 23, 37]",31176231372,Rb2Li1V1Cl6
Rb2LiRuCl6,mp-1206553,0.0,1.28520012,0.0,"{37: 2, 3: 1, 44: 1, 17: 6}","[3, 17, 37, 44]",31176372441,Rb2Li1Ru1Cl6
Rb2LiRhCl6,mp-1206187,1.6499000000000001,0.53791513,0.0,"{37: 2, 3: 1, 45: 1, 17: 6}","[3, 17, 37, 45]",31176372451,Rb2Li1Rh1Cl6
Rb2LiInCl6,mp-989583,2.4534000000000002,-0.17113713,0.0,"{37: 2, 3: 1, 49: 1, 17: 6}","[3, 17, 37, 49]",31176372491,Rb2Li1In1Cl6
Rb2LiSbCl6,mp-1110680,2.9411000000000005,0.50708333,0.0,"{37: 2, 3: 1, 51: 1, 17: 6}","[3, 17, 37, 51]",31176372511,Rb2Li1Sb1Cl6
Rb2LiTmCl6,mp-1113971,5.2728,-0.77958333,0.0,"{37: 2, 3: 1, 69: 1, 17: 6}","[3, 17, 37, 69]",31176372691,Rb2Li1Tm1Cl6
Rb2LiLuCl6,mp-1113976,5.2953,-0.75291667,0.0,"{37: 2, 3: 1, 71: 1, 17: 6}","[3, 17, 37, 71]",31176372711,Rb2Li1Lu1Cl6
Rb2LiBiCl6,mp-1110684,3.6153999999999997,-0.24625,0.0,"{37: 2, 3: 1, 83: 1, 17: 6}","[3, 17, 37, 83]",31176372831,Rb2Li1Bi1Cl6
Cs2LiInCl6,mp-571527,3.2276,-0.10503753,0.0,"{55: 2, 3: 1, 49: 1, 17: 6}","[3, 17, 49, 55]",31176491552,Cs2Li1In1Cl6
LiTl2InCl6,mp-989512,2.8728000000000002,0.8850209,0.0,"{3: 1, 81: 2, 49: 1, 17: 6}","[3, 17, 49, 81]",31176491812,Li1Tl2In1Cl6
Cs2LiCeCl6,mp-1113020,0.3208000000000002,2.87,0.0,"{55: 2, 3: 1, 58: 1, 17: 6}","[3, 17, 55, 58]",31176552581,Cs2Li1Ce1Cl6
Cs2LiSmCl6,mp-1112671,4.9508,-0.69621446,0.0,"{55: 2, 3: 1, 62: 1, 17: 6}","[3, 17, 55, 62]",31176552621,Cs2Li1Sm1Cl6
Cs2LiGdCl6,mp-1112624,2.782,-0.64583333,0.0,"{55: 2, 3: 1, 64: 1, 17: 6}","[3, 17, 55, 64]",31176552641,Cs2Li1Gd1Cl6
Cs2LiTbCl6,mp-1112669,5.0434,-0.58583333,0.0,"{55: 2, 3: 1, 65: 1, 17: 6}","[3, 17, 55, 65]",31176552651,Cs2Li1Tb1Cl6
Cs2LiDyCl6,mp-1113018,5.0917,-0.55958333,0.0,"{55: 2, 3: 1, 66: 1, 17: 6}","[3, 17, 55, 66]",31176552661,Cs2Li1Dy1Cl6
Cs2LiErCl6,mp-1111446,5.1941,-0.53958333,0.0,"{55: 2, 3: 1, 68: 1, 17: 6}","[3, 17, 55, 68]",31176552681,Cs2Li1Er1Cl6
Cs2LiTmCl6,mp-1112998,5.2527,-0.53916667,0.0,"{55: 2, 3: 1, 69: 1, 17: 6}","[3, 17, 55, 69]",31176552691,Cs2Li1Tm1Cl6
Cs2LiLuCl6,mp-570379,5.3389,-0.40409811,0.0,"{55: 2, 3: 1, 71: 1, 17: 6}","[3, 17, 55, 71]",31176552711,Cs2Li1Lu1Cl6
LiWCl6,mp-570512,0.0,0.91053489,0.0,"{3: 1, 74: 1, 17: 6}","[3, 17, 74]",31176741,Li1W1Cl6
LiNb3Cl8,mp-28463,0.8827000000000003,3.05653547,0.0,"{3: 1, 41: 3, 17: 8}","[3, 17, 41]",31178413,Li1Nb3Cl8
LiNb3InCl9,mp-570869,0.9365999999999999,2.85496709,0.0,"{3: 1, 41: 3, 49: 1, 17: 9}","[3, 17, 41, 49]",31179413491,Li1Nb3In1Cl9
KLiSe,mp-8756,2.5249,0.46906723,0.0,"{19: 1, 3: 1, 34: 1}","[3, 19, 34]",31191341,K1Li1Se1
KLiTe,mp-4495,2.4134,1.40742506,0.0,"{19: 1, 3: 1, 52: 1}","[3, 19, 52]",31191521,K1Li1Te1
K2LiGaAs2,mp-9703,0.7546000000000002,1.79950988,0.0,"{19: 2, 3: 1, 31: 1, 33: 2}","[3, 19, 31, 33]",31192311332,K2Li1Ga1As2
K2LiInAs2,mp-505431,0.38969999999999994,2.37802973,0.0,"{19: 2, 3: 1, 49: 1, 33: 2}","[3, 19, 33, 49]",31192332491,K2Li1In1As2
K2LiSn4,mp-680450,0.6936999999999998,3.19483707,0.0,"{19: 2, 3: 1, 50: 4}","[3, 19, 50]",31192504,K2Li1Sn4
K3LiGe4,mp-1211905,1.0603000000000002,1.773755,0.0,"{19: 3, 3: 1, 32: 4}","[3, 19, 32]",31193324,K3Li1Ge4
LiCa11Sb9,mp-1211639,0.7256999999999998,4.29969252,0.0,"{3: 1, 20: 11, 51: 9}","[3, 20, 51]",312011519,Li1Ca11Sb9
LiCaGe2,mp-13917,0.0,2.61852566,0.0,"{3: 1, 20: 1, 32: 2}","[3, 20, 32]",31201322,Li1Ca1Ge2
LiCaAs,mp-1095289,1.1014999999999997,3.07645002,0.0,"{3: 1, 20: 1, 33: 1}","[3, 20, 33]",31201331,Li1Ca1As1
LiCaSn,mp-30477,0.0,3.99111274,0.0,"{3: 1, 20: 1, 50: 1}","[3, 20, 50]",31201501,Li1Ca1Sn1
LiCaSb,mp-16264,0.6443000000000003,4.15798441,0.0,"{3: 1, 20: 1, 51: 1}","[3, 20, 51]",31201511,Li1Ca1Sb1
LiCaPb,mp-20998,0.0,3.94467923,0.0,"{3: 1, 20: 1, 82: 1}","[3, 20, 82]",31201821,Li1Ca1Pb1
LiCaBi,mp-569501,0.5790000000000002,3.84433057,0.0,"{3: 1, 20: 1, 83: 1}","[3, 20, 83]",31201831,Li1Ca1Bi1
LiCa2InGe2,mp-570850,0.004399999999999515,4.20942336,0.0,"{3: 1, 20: 2, 49: 1, 32: 2}","[3, 20, 32, 49]",31202322491,Li1Ca2In1Ge2
LiCa2Ge3,mp-504670,0.0,2.87073268,0.0,"{3: 1, 20: 2, 32: 3}","[3, 20, 32]",31202323,Li1Ca2Ge3
LiCa2Cd,mp-867803,0.0,1.88429132,0.0,"{3: 1, 20: 2, 48: 1}","[3, 20, 48]",31202481,Li1Ca2Cd1
LiCa2In,mp-867211,0.0,2.9938065,0.0,"{3: 1, 20: 2, 49: 1}","[3, 20, 49]",31202491,Li1Ca2In1
LiCa2Tl,mp-867167,0.0,3.11251606,0.0,"{3: 1, 20: 2, 81: 1}","[3, 20, 81]",31202811,Li1Ca2Tl1
LiScPd2,mp-865184,0.0,3.97575675,0.0,"{3: 1, 21: 1, 46: 2}","[3, 21, 46]",31211462,Li1Sc1Pd2
LiScPt2,mp-865228,0.0,5.18434095,0.0,"{3: 1, 21: 1, 78: 2}","[3, 21, 78]",31211782,Li1Sc1Pt2
LiScAu2,mp-862815,0.0,4.2143843,0.0,"{3: 1, 21: 1, 79: 2}","[3, 21, 79]",31211792,Li1Sc1Au2
LiScTl2,mp-865231,0.0,5.7812395,0.0,"{3: 1, 21: 1, 81: 2}","[3, 21, 81]",31211812,Li1Sc1Tl2
LiSc2Tc,mp-865936,0.0,4.08121875,0.0,"{3: 1, 21: 2, 43: 1}","[3, 21, 43]",31212431,Li1Sc2Tc1
LiSc2Ru,mp-865795,0.0,4.14278445,0.0,"{3: 1, 21: 2, 44: 1}","[3, 21, 44]",31212441,Li1Sc2Ru1
LiSc2Rh,mp-865793,0.0,4.35285945,0.0,"{3: 1, 21: 2, 45: 1}","[3, 21, 45]",31212451,Li1Sc2Rh1
LiSc2Os,mp-862887,0.0,4.17538906,0.0,"{3: 1, 21: 2, 76: 1}","[3, 21, 76]",31212761,Li1Sc2Os1
LiSc2Ir,mp-861616,0.0,4.78698143,0.0,"{3: 1, 21: 2, 77: 1}","[3, 21, 77]",31212771,Li1Sc2Ir1
LiSc2Pt,mp-865444,0.0,4.80097118,0.0,"{3: 1, 21: 2, 78: 1}","[3, 21, 78]",31212781,Li1Sc2Pt1
LiTiSe2,mp-1206595,0.0,4.57980023,0.0,"{3: 1, 22: 1, 34: 2}","[3, 22, 34]",31221342,Li1Ti1Se2
LiTiRh2,mp-863727,0.0,5.30763662,0.0,"{3: 1, 22: 1, 45: 2}","[3, 22, 45]",31221452,Li1Ti1Rh2
LiTiPd2,mp-1185238,0.0,4.78546558,0.0,"{3: 1, 22: 1, 46: 2}","[3, 22, 46]",31221462,Li1Ti1Pd2
LiTiIr2,mp-864930,0.0,6.61436431,0.0,"{3: 1, 22: 1, 77: 2}","[3, 22, 77]",31221772,Li1Ti1Ir2
LiTiPt2,mp-977440,0.0,5.96441737,0.0,"{3: 1, 22: 1, 78: 2}","[3, 22, 78]",31221782,Li1Ti1Pt2
Li(TiSe2)3,mp-8132,0.0,2.64228631,0.0,"{3: 1, 22: 3, 34: 6}","[3, 22, 34]",31223346,Li1Ti3Se6
Li(TiTe2)5,mp-1222772,0.0,5.7372104,0.0,"{3: 1, 22: 5, 52: 10}","[3, 22, 52]",312255210,Li1Ti5Te10
LiVRh2,mp-867829,0.0,5.60887684,0.0,"{3: 1, 23: 1, 45: 2}","[3, 23, 45]",31231452,Li1V1Rh2
LiVIr2,mp-867927,0.0,7.22954523,0.0,"{3: 1, 23: 1, 77: 2}","[3, 23, 77]",31231772,Li1V1Ir2
LiCrRh2,mp-1185306,0.0,5.47115773,0.0,"{3: 1, 24: 1, 45: 2}","[3, 24, 45]",31241452,Li1Cr1Rh2
LiMnPd2,mp-861629,0.0,3.94324945,0.0,"{3: 1, 25: 1, 46: 2}","[3, 25, 46]",31251462,Li1Mn1Pd2
LiMnPt2,mp-861658,0.0,5.30786313,0.0,"{3: 1, 25: 1, 78: 2}","[3, 25, 78]",31251782,Li1Mn1Pt2
LiMn9Se10,mp-676780,0.0,4.67240702,0.0,"{3: 1, 25: 9, 34: 10}","[3, 25, 34]",312593410,Li1Mn9Se10
LiCoAs,mp-20698,0.0,4.33429545,0.0,"{3: 1, 27: 1, 33: 1}","[3, 27, 33]",31271331,Li1Co1As1
LiCo2Ge,mp-13914,0.0,5.00505398,0.0,"{3: 1, 27: 2, 32: 1}","[3, 27, 32]",31272321,Li1Co2Ge1
Li(CoGe)6,mp-4107,0.0,5.1130441,0.0,"{3: 1, 27: 6, 32: 6}","[3, 27, 32]",31276326,Li1Co6Ge6
LiZn2Ni,mp-867252,0.0,3.62772585,0.0,"{3: 1, 30: 2, 28: 1}","[3, 28, 30]",31281302,Li1Zn2Ni1
CsKNa2Li12(SiO4)4,mp-17718,4.722099999999999,1.01017543,0.0,"{55: 1, 19: 1, 11: 2, 3: 12, 14: 4, 8: 16}","[3, 8, 11, 14, 19, 55]",312816112144191551,Cs1K1Na2Li12Si4O16
RbNa3Li12(SiO4)4,mp-17240,4.589,0.96470291,0.0,"{37: 1, 11: 3, 3: 12, 14: 4, 8: 16}","[3, 8, 11, 14, 37]",312816113144371,Rb1Na3Li12Si4O16
RbNa3Li12Ti4O16,mp-774749,4.3103,0.09137121,0.0,"{37: 1, 11: 3, 3: 12, 22: 4, 8: 16}","[3, 8, 11, 22, 37]",312816113224371,Rb1Na3Li12Ti4O16
LiZnNi2,mp-1185421,0.0,4.35674524,0.0,"{3: 1, 30: 1, 28: 2}","[3, 28, 30]",31282301,Li1Zn1Ni2
LiGaNi2,mp-867197,0.0,5.58093269,0.0,"{3: 1, 31: 1, 28: 2}","[3, 28, 31]",31282311,Li1Ga1Ni2
LiNi2Ge,mp-16349,0.0,7.38441401,0.0,"{3: 1, 28: 2, 32: 1}","[3, 28, 32]",31282321,Li1Ni2Ge1
LiNi2Sn,mp-13915,0.0,7.49428482,0.0,"{3: 1, 28: 2, 50: 1}","[3, 28, 50]",31282501,Li1Ni2Sn1
Li(NiGe)6,mp-15949,0.0,6.32562647,0.0,"{3: 1, 28: 6, 32: 6}","[3, 28, 32]",31286326,Li1Ni6Ge6
LiZn,mp-1934,0.0,1.98576397,0.0,"{3: 1, 30: 1}","[3, 30]",31301,Li1Zn1
LiZn13,mp-1193737,0.0,2.31570696,0.0,"{3: 1, 30: 13}","[3, 30]",313013,Li1Zn13
LiZnGe,mp-569788,0.0,2.89286225,0.0,"{3: 1, 30: 1, 32: 1}","[3, 30, 32]",31301321,Li1Zn1Ge1
LiZnAs,mp-9124,0.5518000000000001,2.99085436,0.0,"{3: 1, 30: 1, 33: 1}","[3, 30, 33]",31301331,Li1Zn1As1
LiZnPd2,mp-867258,0.0,3.4348423,0.0,"{3: 1, 30: 1, 46: 2}","[3, 30, 46]",31301462,Li1Zn1Pd2
LiZnAg2,mp-861625,0.0,2.62516113,0.0,"{3: 1, 30: 1, 47: 2}","[3, 30, 47]",31301472,Li1Zn1Ag2
LiZnSb,mp-9919,0.4057000000000004,4.47948322,0.0,"{3: 1, 30: 1, 51: 1}","[3, 30, 51]",31301511,Li1Zn1Sb1
LiZnPt2,mp-1185418,0.0,4.56281966,0.0,"{3: 1, 30: 1, 78: 2}","[3, 30, 78]",31301782,Li1Zn1Pt2
LiZnAu2,mp-861932,0.0,3.81612657,0.0,"{3: 1, 30: 1, 79: 2}","[3, 30, 79]",31301792,Li1Zn1Au2
LiZn2Rh,mp-865912,0.0,2.96441119,0.0,"{3: 1, 30: 2, 45: 1}","[3, 30, 45]",31302451,Li1Zn2Rh1
LiZn2Pd,mp-867250,0.0,3.01743552,0.0,"{3: 1, 30: 2, 46: 1}","[3, 30, 46]",31302461,Li1Zn2Pd1
LiZn2Ag,mp-1185422,0.0,2.57302539,0.0,"{3: 1, 30: 2, 47: 1}","[3, 30, 47]",31302471,Li1Zn2Ag1
LiPmZn2,mp-983444,0.0,2.07129012,0.0,"{3: 1, 61: 1, 30: 2}","[3, 30, 61]",31302611,Li1Pm1Zn2
LiZn2Ir,mp-867253,0.0,3.54910557,0.0,"{3: 1, 30: 2, 77: 1}","[3, 30, 77]",31302771,Li1Zn2Ir1
LiZn2Pt,mp-867251,0.0,3.68818131,0.0,"{3: 1, 30: 2, 78: 1}","[3, 30, 78]",31302781,Li1Zn2Pt1
LiZn2Au,mp-867255,0.0,3.29104783,0.0,"{3: 1, 30: 2, 79: 1}","[3, 30, 79]",31302791,Li1Zn2Au1
LiZn3,mp-865907,0.0,3.431513,0.0,"{3: 1, 30: 3}","[3, 30]",31303,Li1Zn3
LiGa,mp-1307,0.0,4.14649114,0.0,"{3: 1, 31: 1}","[3, 31]",31311,Li1Ga1
LiGaGe,mp-7874,0.0,3.31194229,0.0,"{3: 1, 31: 1, 32: 1}","[3, 31, 32]",31311321,Li1Ga1Ge1
LiGaSe2,mp-11582,2.0656,0.80562194,0.0,"{3: 1, 31: 1, 34: 2}","[3, 31, 34]",31311342,Li1Ga1Se2
LiGaBr3,mp-28327,2.956,-0.48986217,0.0,"{3: 1, 31: 1, 35: 3}","[3, 31, 35]",31311353,Li1Ga1Br3
LiGaBr4,mp-28326,3.4374000000000002,-1.47816731,0.0,"{3: 1, 31: 1, 35: 4}","[3, 31, 35]",31311354,Li1Ga1Br4
LiGaRh2,mp-862730,0.0,4.4646701,0.0,"{3: 1, 31: 1, 45: 2}","[3, 31, 45]",31311452,Li1Ga1Rh2
LiGaPd2,mp-867198,0.0,4.19283447,0.0,"{3: 1, 31: 1, 46: 2}","[3, 31, 46]",31311462,Li1Ga1Pd2
LiGaAg2,mp-865963,0.0,3.05154709,0.0,"{3: 1, 31: 1, 47: 2}","[3, 31, 47]",31311472,Li1Ga1Ag2
LiGaTe2,mp-5048,1.5885000000000002,2.3152225,0.0,"{3: 1, 31: 1, 52: 2}","[3, 31, 52]",31311522,Li1Ga1Te2
LiGaI3,mp-29345,2.2473,1.14664265,0.0,"{3: 1, 31: 1, 53: 3}","[3, 31, 53]",31311533,Li1Ga1I3
LiGaI4,mp-567967,2.5201,0.67736941,0.0,"{3: 1, 31: 1, 53: 4}","[3, 31, 53]",31311534,Li1Ga1I4
LiPm2Ga,mp-861947,0.0,2.8894447,0.0,"{3: 1, 61: 2, 31: 1}","[3, 31, 61]",31311612,Li1Pm2Ga1
LiGd2Ga,mp-1185394,0.0,2.67268671,0.0,"{3: 1, 64: 2, 31: 1}","[3, 31, 64]",31311642,Li1Gd2Ga1
LiGaIr,mp-1207274,0.0,5.28051928,0.0,"{3: 1, 31: 1, 77: 1}","[3, 31, 77]",31311771,Li1Ga1Ir1
LiGaPt2,mp-867170,0.0,5.87052042,0.0,"{3: 1, 31: 1, 78: 2}","[3, 31, 78]",31311782,Li1Ga1Pt2
LiGaAu2,mp-861900,0.0,4.32998215,0.0,"{3: 1, 31: 1, 79: 2}","[3, 31, 79]",31311792,Li1Ga1Au2
LiAc2Ga,mp-862613,0.0,4.91341079,0.0,"{3: 1, 89: 2, 31: 1}","[3, 31, 89]",31311892,Li1Ac2Ga1
LiGa2Rh,mp-4913,0.0,4.96848562,0.0,"{3: 1, 31: 2, 45: 1}","[3, 31, 45]",31312451,Li1Ga2Rh1
LiGa2Pd,mp-5159,0.0,4.93520826,0.0,"{3: 1, 31: 2, 46: 1}","[3, 31, 46]",31312461,Li1Ga2Pd1
LiPmGa2,mp-1185409,0.0,3.06290659,0.0,"{3: 1, 61: 1, 31: 2}","[3, 31, 61]",31312611,Li1Pm1Ga2
LiGa2Ir,mp-5419,0.0,5.30801167,0.0,"{3: 1, 31: 2, 77: 1}","[3, 31, 77]",31312771,Li1Ga2Ir1
LiGa2Pt,mp-20363,0.0,5.76479498,0.0,"{3: 1, 31: 2, 78: 1}","[3, 31, 78]",31312781,Li1Ga2Pt1
Li13(Si5Pd7)2,mp-1211165,0.0,4.99640414,0.0,"{3: 13, 14: 10, 46: 14}","[3, 14, 46]",31314104614,Li13Si10Pd14
Li13Si4,mp-672287,0.0,1.98061153,0.0,"{3: 13, 14: 4}","[3, 14]",313144,Li13Si4
LiEu2Ga7,mp-1222348,0.0,3.2358076,0.0,"{3: 1, 63: 2, 31: 7}","[3, 31, 63]",31317632,Li1Eu2Ga7
LiGe,mp-9918,0.0,2.48529575,0.0,"{3: 1, 32: 1}","[3, 32]",31321,Li1Ge1
LiGeRh2,mp-13322,0.0,7.01843206,0.0,"{3: 1, 32: 1, 45: 2}","[3, 32, 45]",31321452,Li1Ge1Rh2
LiGePd2,mp-29633,0.0,5.74009277,0.0,"{3: 1, 32: 1, 46: 2}","[3, 32, 46]",31321462,Li1Ge1Pd2
LiAg2Ge,mp-9472,0.0,4.85793649,0.0,"{3: 1, 47: 2, 32: 1}","[3, 32, 47]",31321472,Li1Ag2Ge1
LiInGe,mp-16343,0.0,5.39070005,0.0,"{3: 1, 49: 1, 32: 1}","[3, 32, 49]",31321491,Li1In1Ge1
LiGeTe2,mp-28060,0.43710000000000004,3.56909044,0.0,"{3: 1, 32: 1, 52: 2}","[3, 32, 52]",31321522,Li1Ge1Te2
LiPrGe,mp-8481,0.0,2.67196751,0.0,"{3: 1, 59: 1, 32: 1}","[3, 32, 59]",31321591,Li1Pr1Ge1
LiNdGe,mp-15821,0.0,2.62481419,0.0,"{3: 1, 60: 1, 32: 1}","[3, 32, 60]",31321601,Li1Nd1Ge1
LiPm2Ge,mp-861955,0.0,3.41325129,0.0,"{3: 1, 61: 2, 32: 1}","[3, 32, 61]",31321612,Li1Pm2Ge1
